,time,max_temperature,min_temperature,avg_temperature
3086,2021-06-14,22.2,17.3,19.2
3087,2021-06-15,25.1,17.7,20.8
3088,2021-06-16,23.5,15.6,19.5
3089,2021-06-17,23.6,12.0,18.7
3090,2021-06-18,27.2,13.2,20.9
3091,2021-06-19,31.3,19.7,24.2
3092,2021-06-20,29.3,17.0,23.6
3093,2021-06-21,28.8,21.1,25.0
3094,2021-06-22,24.7,15.9,20.6
3095,2021-06-23,22.5,13.0,18.0
3096,2021-06-24,23.2,14.2,18.9
3097,2021-06-25,25.8,14.9,20.1
3098,2021-06-26,27.5,19.2,23.4
3099,2021-06-27,30.1,21.8,25.6
3100,2021-06-28,32.9,22.6,27.0
3101,2021-06-29,34.2,23.8,28.4
3102,2021-06-30,34.6,24.2,29.3
3103,2021-07-01,30.0,21.6,24.8
3104,2021-07-02,24.7,18.9,21.8
3105,2021-07-03,19.1,16.8,17.5
3106,2021-07-04,24.4,16.1,20.3
3107,2021-07-05,27.4,18.4,23.2
3108,2021-07-06,33.0,21.9,26.2
3109,2021-07-07,32.5,21.8,26.9
3110,2021-07-08,29.3,22.4,25.5
3111,2021-07-09,29.0,21.6,24.8
3112,2021-07-10,26.1,21.1,23.7
3113,2021-07-11,24.7,20.3,22.5
3114,2021-07-12,29.1,22.3,24.8
3115,2021-07-13,24.6,20.7,22.4
3116,2021-07-14,29.8,21.4,25.0
3117,2021-07-15,30.0,21.9,25.9
3118,2021-07-16,31.7,23.3,27.3
3119,2021-07-17,30.8,23.2,26.8
3120,2021-07-18,28.2,22.5,24.8
3121,2021-07-19,26.7,21.6,23.6
3122,2021-07-20,29.7,20.8,25.2
3123,2021-07-21,26.9,21.4,23.9
3124,2021-07-22,26.4,18.4,22.4
3125,2021-07-23,25.7,17.5,22.0
3126,2021-07-24,26.9,17.2,22.3
3127,2021-07-25,28.5,21.1,24.3
3128,2021-07-26,31.4,21.3,26.1
3129,2021-07-27,31.5,20.9,26.5
3130,2021-07-28,26.9,20.3,23.7
3131,2021-07-29,25.9,19.5,22.4
3132,2021-07-30,27.5,19.2,23.1
3133,2021-07-31,25.7,14.2,20.3
3134,2021-08-01,24.6,17.9,21.2
3135,2021-08-02,26.2,16.3,21.2
3136,2021-08-03,25.5,16.3,21.2
3137,2021-08-04,23.8,18.3,21.0
3138,2021-08-05,25.1,18.1,21.7
3139,2021-08-06,29.9,17.6,24.2
3140,2021-08-07,29.5,20.3,24.5
3141,2021-08-08,25.7,19.5,22.1
3142,2021-08-09,26.1,20.7,23.2
3143,2021-08-10,28.3,20.6,24.1
3144,2021-08-11,32.1,22.9,26.9
3145,2021-08-12,34.3,22.8,28.4
3146,2021-08-13,34.9,24.9,29.4
3147,2021-08-14,33.1,24.4,27.4
3148,2021-08-15,27.5,20.4,24.0
3149,2021-08-16,27.5,20.1,23.6
3150,2021-08-17,26.1,21.1,22.8
3151,2021-08-18,26.8,21.7,24.4
3152,2021-08-19,29.2,23.4,25.8
3153,2021-08-20,26.2,22.0,23.9
3154,2021-08-21,27.9,21.9,24.2
3155,2021-08-22,24.2,21.6,23.0
3156,2021-08-23,27.5,21.5,23.6
3157,2021-08-24,30.9,21.5,25.6
3158,2021-08-25,31.1,19.9,25.6
3159,2021-08-26,31.5,22.3,26.5
3160,2021-08-27,32.4,23.3,26.8
3161,2021-08-28,24.0,21.3,22.7
3162,2021-08-29,24.2,20.5,22.3
3163,2021-08-30,28.7,21.8,24.3
3164,2021-08-31,27.9,21.1,24.2
3165,2021-09-01,23.4,20.4,21.8
3166,2021-09-02,23.8,15.7,19.6
3167,2021-09-03,21.9,14.4,18.2
3168,2021-09-04,24.2,14.9,19.4
3169,2021-09-05,22.6,16.9,20.2
3170,2021-09-06,26.6,19.6,22.3
3171,2021-09-07,25.6,15.8,20.9
3172,2021-09-08,26.5,18.9,22.7
3173,2021-09-09,21.9,19.5,20.9
3174,2021-09-10,22.8,16.4,19.3
3175,2021-09-11,24.1,14.2,19.2
3176,2021-09-12,27.8,17.9,22.3
3177,2021-09-13,28.4,21.0,24.4
3178,2021-09-14,25.3,18.8,21.9
3179,2021-09-15,29.2,20.9,24.4
3180,2021-09-16,23.1,19.1,21.2
3181,2021-09-17,24.0,20.3,21.6
3182,2021-09-18,26.6,19.7,22.3
3183,2021-09-19,23.2,17.5,20.5
3184,2021-09-20,22.7,16.7,19.5
3185,2021-09-21,23.5,15.4,19.7
3186,2021-09-22,25.4,20.0,22.7
3187,2021-09-23,26.0,21.2,23.1
3188,2021-09-24,22.1,15.1,18.4
3189,2021-09-25,22.7,13.0,18.0
3190,2021-09-26,21.3,15.3,17.7
3191,2021-09-27,25.1,14.4,19.3
3192,2021-09-28,24.6,16.6,19.5
3193,2021-09-29,19.3,12.3,15.7
3194,2021-09-30,17.7,13.0,15.1
3195,2021-10-01,18.9,9.3,14.0
3196,2021-10-02,23.0,10.3,16.3
3197,2021-10-03,25.0,12.6,19.0
3198,2021-10-04,22.7,17.1,19.4
3199,2021-10-05,18.2,15.4,16.8
3200,2021-10-06,20.4,15.9,18.0
3201,2021-10-07,22.1,16.1,18.4
3202,2021-10-08,23.6,14.7,18.8
3203,2021-10-09,19.9,15.9,17.6
3204,2021-10-10,18.5,16.5,17.4
3205,2021-10-11,20.6,16.0,17.9
3206,2021-10-12,20.7,15.4,17.6
3207,2021-10-13,21.5,15.7,18.6
3208,2021-10-14,24.1,16.2,19.4
3209,2021-10-15,25.4,15.3,19.9
3210,2021-10-16,24.5,15.6,20.1
3211,2021-10-17,16.7,11.8,13.9
3212,2021-10-18,15.2,9.5,11.8
3213,2021-10-19,18.6,8.0,12.7
3214,2021-10-20,23.6,12.6,17.0
3215,2021-10-21,23.1,11.3,16.8
3216,2021-10-22,19.6,15.1,17.0
3217,2021-10-23,14.8,11.4,13.1
3218,2021-10-24,14.7,7.0,11.6
3219,2021-10-25,22.8,13.8,18.1
3220,2021-10-26,17.1,13.7,15.7
3221,2021-10-27,15.5,12.1,13.6
3222,2021-10-28,14.3,8.2,11.6
3223,2021-10-29,13.5,10.1,11.8
3224,2021-10-30,18.5,12.6,15.1
3225,2021-10-31,17.1,11.8,14.1
3226,2021-11-01,14.5,8.3,11.8
3227,2021-11-02,11.8,6.8,9.2
3228,2021-11-03,10.6,3.2,6.7
3229,2021-11-04,9.7,1.7,6.1
3230,2021-11-05,10.3,2.6,6.3
3231,2021-11-06,10.6,1.9,6.3
3232,2021-11-07,11.8,2.1,6.5
3233,2021-11-08,16.4,5.6,10.1
3234,2021-11-09,18.8,4.9,11.2
3235,2021-11-10,17.6,6.3,12.1
3236,2021-11-11,15.0,4.1,9.9
3237,2021-11-12,16.3,7.6,14.1
3238,2021-11-13,16.2,4.8,8.9
3239,2021-11-14,8.5,2.6,5.7
3240,2021-11-15,8.7,1.6,5.4
3241,2021-11-16,9.0,1.6,4.8
3242,2021-11-17,12.5,1.2,7.6
3243,2021-11-18,18.7,8.3,12.8
3244,2021-11-19,10.0,3.1,6.5
3245,2021-11-20,7.0,0.2,3.8
3246,2021-11-21,11.9,3.8,7.7
3247,2021-11-22,11.4,2.7,8.2
3248,2021-11-23,5.6,-0.3,2.1
3249,2021-11-24,6.4,-1.6,1.7
3250,2021-11-25,10.8,-0.3,4.7
3251,2021-11-26,7.0,1.6,5.3
3252,2021-11-27,4.8,0.1,1.9
3253,2021-11-28,5.7,-0.7,2.3
3254,2021-11-29,5.2,-0.4,2.3
3255,2021-11-30,4.1,-2.9,0.3
3256,2021-12-01,8.3,-0.4,3.3
3257,2021-12-02,13.2,4.4,9.2
3258,2021-12-03,9.3,-0.3,4.9
3259,2021-12-04,8.1,-0.5,3.6
3260,2021-12-05,7.5,0.3,3.9
3261,2021-12-06,15.9,6.7,12.1
3262,2021-12-07,6.6,0.6,3.1
3263,2021-12-08,4.6,0.6,2.5
3264,2021-12-09,3.3,-2.2,0.8
3265,2021-12-10,8.0,-0.3,3.7
3266,2021-12-11,16.6,4.6,11.6
3267,2021-12-12,10.6,3.0,6.1
3268,2021-12-13,10.0,1.8,4.9
3269,2021-12-14,10.4,1.2,5.1
3270,2021-12-15,10.9,1.1,6.1
3271,2021-12-16,15.1,9.6,11.6
3272,2021-12-17,13.9,5.6,11.1
3273,2021-12-18,7.6,4.2,5.6
3274,2021-12-19,8.1,-1.1,3.9
3275,2021-12-20,2.0,-4.4,-1.2
3276,2021-12-21,5.1,-2.7,0.8
3277,2021-12-22,7.9,0.1,4.1
3278,2021-12-23,2.8,-2.4,-0.2
3279,2021-12-24,5.7,-1.6,1.7
3280,2021-12-25,8.1,1.3,5.5
3281,2021-12-26,9.1,2.3,5.8
3282,2021-12-27,2.8,-1.5,1.1
3283,2021-12-28,8.0,1.8,4.7
3284,2021-12-29,8.1,4.0,5.7
3285,2021-12-30,8.6,5.2,6.5
3286,2021-12-31,11.0,5.8,8.1
3287,2022-01-01,12.1,8.6,9.8
3288,2022-01-02,13.7,3.4,9.6
3289,2022-01-03,2.8,-3.4,-0.5
3290,2022-01-04,0.7,-5.5,-3.0
3291,2022-01-05,7.1,-3.4,1.6
3292,2022-01-06,3.8,-0.6,1.1
3293,2022-01-07,1.0,-6.1,-1.6
3294,2022-01-08,-2.7,-10.7,-6.9
3295,2022-01-09,3.8,-9.7,-0.5
3296,2022-01-10,3.4,-4.3,-1.4
3297,2022-01-11,-4.2,-9.3,-7.2
3298,2022-01-12,4.4,-7.8,-2.4
3299,2022-01-13,7.2,-3.8,0.9
3300,2022-01-14,5.9,-4.1,1.6
3301,2022-01-15,-5.1,-11.0,-7.9
3302,2022-01-16,3.3,-11.4,-5.0
3303,2022-01-17,8.2,-0.6,3.3
3304,2022-01-18,1.9,-3.8,-1.1
3305,2022-01-19,7.6,-4.9,1.5
3306,2022-01-20,2.9,-7.0,-0.1
3307,2022-01-21,-4.4,-9.7,-7.3
3308,2022-01-22,-1.7,-10.5,-6.5
3309,2022-01-23,2.3,-6.4,-2.8
3310,2022-01-24,0.1,-4.1,-1.8
3311,2022-01-25,5.9,-3.3,1.2
3312,2022-01-26,-2.7,-7.1,-4.9
3313,2022-01-27,-0.4,-9.0,-5.2
3314,2022-01-28,0.8,-3.7,-1.6
3315,2022-01-29,-1.8,-12.3,-7.6
3316,2022-01-30,-6.2,-15.0,-11.8
3317,2022-01-31,-3.8,-16.3,-10.4
3318,2022-02-01,-1.0,-13.5,-7.7
3319,2022-02-02,5.2,-4.2,0.5
3320,2022-02-03,7.7,1.8,3.5
3321,2022-02-04,11.0,-2.0,4.2
3322,2022-02-05,-1.3,-6.6,-3.5
3323,2022-02-06,-0.6,-8.3,-4.8
3324,2022-02-07,2.3,-3.4,-0.1
3325,2022-02-08,7.6,-1.6,2.4
3326,2022-02-09,6.8,-4.1,0.6
3327,2022-02-10,10.9,-1.5,3.3
3328,2022-02-11,12.4,-2.5,4.7
3329,2022-02-12,13.2,4.6,9.0
3330,2022-02-13,3.7,-2.2,0.1
3331,2022-02-14,-2.9,-8.4,-5.7
3332,2022-02-15,-0.4,-8.7,-5.2
3333,2022-02-16,7.1,-5.7,0.4
3334,2022-02-17,15.1,3.7,9.9
3335,2022-02-18,14.4,-2.8,6.7
3336,2022-02-19,4.2,-4.9,-1.0
3337,2022-02-20,1.8,-6.3,-2.8
3338,2022-02-21,10.7,-2.3,3.0
3339,2022-02-22,13.8,0.6,7.3
3340,2022-02-23,18.6,3.2,12.8
3341,2022-02-24,2.3,-0.9,0.2
3342,2022-02-25,6.0,-3.8,1.3
3343,2022-02-26,2.5,-5.4,-2.1
3344,2022-02-27,7.3,-3.9,1.0
3345,2022-02-28,1.7,-3.9,-1.4
3346,2022-03-01,7.1,-4.0,1.9
3347,2022-03-02,9.8,-0.5,4.4
3348,2022-03-03,5.8,-3.5,2.5
3349,2022-03-04,3.0,-6.2,-2.0
3350,2022-03-05,6.4,-3.8,1.6
3351,2022-03-06,19.0,3.4,11.6
3352,2022-03-07,21.6,11.4,16.0
3353,2022-03-08,11.2,2.5,5.6
3354,2022-03-09,3.5,1.0,1.9
3355,2022-03-10,9.1,-1.0,3.4
3356,2022-03-11,11.2,0.7,5.1
3357,2022-03-12,5.9,-4.9,1.3
3358,2022-03-13,0.8,-6.4,-3.1
3359,2022-03-14,12.6,-4.4,3.0
3360,2022-03-15,17.2,2.1,9.1
3361,2022-03-16,16.8,2.8,9.5
3362,2022-03-17,12.7,4.1,8.4
3363,2022-03-18,20.2,8.3,12.5
3364,2022-03-19,19.8,9.3,13.9
3365,2022-03-20,13.3,7.1,10.9
3366,2022-03-21,15.9,4.9,9.7
3367,2022-03-22,13.4,4.4,8.1
3368,2022-03-23,7.9,2.0,4.5
3369,2022-03-24,9.7,4.2,6.8
3370,2022-03-25,15.2,5.9,9.4
3371,2022-03-26,10.7,5.1,7.8
3372,2022-03-27,7.6,0.1,4.1
3373,2022-03-28,0.3,-4.3,-2.0
3374,2022-03-29,3.5,-4.7,-0.9
3375,2022-03-30,7.0,-4.1,1.6
3376,2022-03-31,18.7,4.0,12.5
3377,2022-04-01,14.4,5.3,10.6
3378,2022-04-02,11.2,1.7,6.0
3379,2022-04-03,8.6,3.4,5.7
3380,2022-04-04,11.8,2.2,6.7
3381,2022-04-05,11.8,3.6,7.3
3382,2022-04-06,10.2,6.7,8.2
3383,2022-04-07,11.0,5.9,8.7
3384,2022-04-08,16.2,7.5,11.6
3385,2022-04-09,12.6,4.6,8.9
3386,2022-04-10,10.2,3.8,7.0
3387,2022-04-11,14.2,1.8,8.0
3388,2022-04-12,20.8,7.2,12.5
3389,2022-04-13,21.1,7.6,14.6
3390,2022-04-14,26.8,13.2,19.6
3391,2022-04-15,18.6,7.1,13.7
3392,2022-04-16,19.6,8.7,14.1
3393,2022-04-17,10.1,4.1,7.3
3394,2022-04-18,10.3,0.8,5.9
3395,2022-04-19,10.8,3.9,7.4
3396,2022-04-20,13.9,3.6,8.4
3397,2022-04-21,14.8,3.8,9.8
3398,2022-04-22,18.7,7.8,13.3
3399,2022-04-23,15.7,5.3,10.7
3400,2022-04-24,14.0,7.7,10.7
3401,2022-04-25,14.5,6.5,10.3
3402,2022-04-26,17.6,10.1,13.3
3403,2022-04-27,12.0,6.0,9.9
3404,2022-04-28,12.5,3.1,7.2
3405,2022-04-29,15.3,3.0,8.8
3406,2022-04-30,17.5,4.0,10.7
3407,2022-05-01,18.6,5.2,11.9
3408,2022-05-02,14.3,9.6,11.4
3409,2022-05-03,16.4,6.9,11.4
3410,2022-05-04,17.8,9.4,12.9
3411,2022-05-05,20.8,11.8,15.7
3412,2022-05-06,14.0,9.0,11.9
3413,2022-05-07,10.0,5.5,8.4
3414,2022-05-08,13.9,5.2,8.9
3415,2022-05-09,18.4,6.3,11.7
3416,2022-05-10,19.6,8.2,12.8
3417,2022-05-11,21.1,9.4,14.3
3418,2022-05-12,20.8,11.1,15.1
3419,2022-05-13,19.4,13.1,15.6
3420,2022-05-14,19.3,14.5,16.1
3421,2022-05-15,23.8,14.5,18.4
3422,2022-05-16,22.7,15.6,18.8
3423,2022-05-17,22.9,12.3,17.4
3424,2022-05-18,20.6,10.9,15.7
3425,2022-05-19,20.1,12.2,15.2
3426,2022-05-20,24.1,11.1,17.3
3427,2022-05-21,31.1,15.8,23.3
3428,2022-05-22,30.5,20.1,24.8
3429,2022-05-23,22.0,15.8,19.0
3430,2022-05-24,18.8,13.1,16.2
3431,2022-05-25,19.5,11.3,14.7
3432,2022-05-26,20.2,10.7,15.8
3433,2022-05-27,24.8,17.2,20.1
3434,2022-05-28,23.1,18.0,20.1
3435,2022-05-29,23.6,14.1,19.3
3436,2022-05-30,28.3,15.2,22.2
3437,2022-05-31,32.6,20.9,26.2
3438,2022-06-01,21.7,15.7,18.4
3439,2022-06-02,25.6,16.1,20.1
3440,2022-06-03,23.9,18.0,20.1
3441,2022-06-04,25.7,14.3,20.3
3442,2022-06-05,23.3,12.7,18.5
3443,2022-06-06,26.1,13.6,20.1
3444,2022-06-07,24.4,14.6,20.0
3445,2022-06-08,27.6,18.5,22.2
3446,2022-06-09,27.2,18.6,22.4
3447,2022-06-10,24.5,15.1,20.1
3448,2022-06-11,23.3,16.5,20.2
3449,2022-06-12,21.6,16.1,19.3
3450,2022-06-13,28.0,17.0,23.0
3451,2022-06-14,26.9,18.2,22.3
3452,2022-06-15,26.2,17.1,21.2
3453,2022-06-16,23.1,18.3,20.5
3454,2022-06-17,31.0,19.7,25.0
3455,2022-06-18,20.8,15.2,19.0
3456,2022-06-19,22.1,12.8,17.3
3457,2022-06-20,25.9,12.7,19.6
3458,2022-06-21,26.5,15.7,21.1
3459,2022-06-22,20.7,17.0,18.7
3460,2022-06-23,22.1,16.5,19.3
3461,2022-06-24,26.3,15.9,21.2
3462,2022-06-25,31.6,17.7,24.7
3463,2022-06-26,31.6,19.6,25.6
3464,2022-06-27,26.2,19.5,22.6
3465,2022-06-28,25.6,18.2,21.5
3466,2022-06-29,28.5,16.4,22.8
3467,2022-06-30,29.9,17.9,24.3
3468,2022-07-01,32.4,20.3,26.1
3469,2022-07-02,31.8,23.7,26.5
3470,2022-07-03,30.3,22.1,25.6
3471,2022-07-04,29.9,17.1,24.2
3472,2022-07-05,29.6,20.0,23.8
3473,2022-07-06,29.5,21.9,25.6
3474,2022-07-07,26.0,20.5,23.2
3475,2022-07-08,28.4,19.1,23.8
3476,2022-07-09,29.1,21.7,24.7
3477,2022-07-10,27.1,18.2,22.5
3478,2022-07-11,28.8,16.8,23.1
3479,2022-07-12,32.5,19.5,25.4
3480,2022-07-13,32.6,21.6,26.7
3481,2022-07-14,31.4,22.5,26.7
3482,2022-07-15,28.7,21.0,24.9
3483,2022-07-16,28.0,20.7,24.2
3484,2022-07-17,28.2,20.8,24.5
3485,2022-07-18,29.4,22.9,25.2
3486,2022-07-19,32.3,21.7,26.9
3487,2022-07-20,34.2,22.6,28.7
3488,2022-07-21,34.2,24.5,28.6
3489,2022-07-22,34.4,23.5,29.0
3490,2022-07-23,35.0,23.6,29.4
3491,2022-07-24,35.4,24.3,29.8
3492,2022-07-25,34.0,25.8,28.5
3493,2022-07-26,28.9,22.1,25.2
3494,2022-07-27,29.5,20.6,24.8
3495,2022-07-28,31.4,23.1,26.8
3496,2022-07-29,31.0,22.4,26.6
3497,2022-07-30,31.0,22.7,26.5
3498,2022-07-31,29.7,19.1,24.7
3499,2022-08-01,25.3,18.9,22.8
3500,2022-08-02,32.6,21.1,26.4
3501,2022-08-03,31.8,21.9,26.6
3502,2022-08-04,33.6,21.8,28.0
3503,2022-08-05,33.0,24.0,28.2
3504,2022-08-06,32.3,23.6,27.7
3505,2022-08-07,33.3,24.8,28.4
3506,2022-08-08,33.8,25.2,29.0
3507,2022-08-09,36.0,26.2,30.1
3508,2022-08-10,29.7,24.3,26.7
3509,2022-08-11,31.4,23.3,26.4
3510,2022-08-12,29.0,21.7,25.3
3511,2022-08-13,26.8,18.0,22.5
3512,2022-08-14,27.0,17.3,22.2
3513,2022-08-15,26.3,19.2,22.8
3514,2022-08-16,27.5,17.9,22.5
3515,2022-08-17,26.4,17.7,22.4
3516,2022-08-18,30.1,17.3,24.1
3517,2022-08-19,31.4,18.2,25.1
3518,2022-08-20,31.3,21.7,26.0
3519,2022-08-21,28.2,20.3,23.9
3520,2022-08-22,25.4,21.6,23.1
3521,2022-08-23,28.9,20.0,24.0
3522,2022-08-24,30.7,19.3,24.9
3523,2022-08-25,31.1,19.7,25.4
3524,2022-08-26,30.1,21.7,25.7
3525,2022-08-27,29.5,20.9,24.8
3526,2022-08-28,26.4,21.8,23.7
3527,2022-08-29,29.4,21.7,25.0
3528,2022-08-30,30.5,21.8,25.7
3529,2022-08-31,28.7,20.3,24.0
3530,2022-09-01,29.5,19.4,23.9
3531,2022-09-02,25.0,16.1,20.7
3532,2022-09-03,27.4,17.6,22.0
3533,2022-09-04,30.4,20.1,24.4
3534,2022-09-05,28.0,21.9,24.5
3535,2022-09-06,22.9,20.0,21.4
3536,2022-09-07,22.7,18.4,20.0
3537,2022-09-08,23.7,17.6,20.5
3538,2022-09-09,25.5,15.7,20.3
3539,2022-09-10,27.9,15.3,21.4
3540,2022-09-11,21.5,18.6,19.6
3541,2022-09-12,26.0,19.5,22.4
3542,2022-09-13,26.0,20.1,22.5
3543,2022-09-14,26.1,16.0,20.6
3544,2022-09-15,22.0,14.8,18.7
3545,2022-09-16,23.7,11.4,17.7
3546,2022-09-17,23.1,17.2,19.5
3547,2022-09-18,28.0,17.2,22.0
3548,2022-09-19,29.0,19.3,23.3
3549,2022-09-20,25.1,18.3,21.5
3550,2022-09-21,26.5,15.3,20.8
3551,2022-09-22,24.8,14.9,19.7
3552,2022-09-23,16.9,10.5,13.4
3553,2022-09-24,20.1,9.1,14.0
3554,2022-09-25,21.9,12.1,17.0
3555,2022-09-26,22.6,13.3,17.7
3556,2022-09-27,20.9,13.6,16.6
3557,2022-09-28,19.8,10.6,15.4
3558,2022-09-29,19.1,11.5,14.9
3559,2022-09-30,16.5,11.1,13.8
3560,2022-10-01,15.6,11.4,13.5
3561,2022-10-02,15.2,10.5,13.0
3562,2022-10-03,12.3,9.0,10.2
3563,2022-10-04,12.5,8.3,10.3
3564,2022-10-05,14.3,12.2,13.2
3565,2022-10-06,22.3,9.9,15.6
3566,2022-10-07,23.4,11.3,16.9
3567,2022-10-08,14.5,7.4,11.7
3568,2022-10-09,16.1,5.5,10.4
3569,2022-10-10,18.7,6.5,12.4
3570,2022-10-11,20.6,7.6,13.6
3571,2022-10-12,19.9,8.4,14.3
3572,2022-10-13,20.1,14.2,17.2
3573,2022-10-14,18.9,10.0,14.5
3574,2022-10-15,20.0,9.2,14.1
3575,2022-10-16,18.4,9.8,13.7
3576,2022-10-17,18.9,11.3,14.7
3577,2022-10-18,13.3,7.6,10.7
3578,2022-10-19,11.6,4.2,7.9
3579,2022-10-20,14.1,4.9,9.2
3580,2022-10-21,16.3,5.7,10.7
3581,2022-10-22,18.0,6.8,12.0
3582,2022-10-23,16.7,9.4,13.0
3583,2022-10-24,15.9,12.6,14.0
3584,2022-10-25,20.6,15.9,17.8
3585,2022-10-26,21.5,15.7,18.1
3586,2022-10-27,17.6,10.3,14.1
3587,2022-10-28,12.9,6.9,9.6
3588,2022-10-29,14.1,5.9,9.6
3589,2022-10-30,16.2,5.0,10.1
3590,2022-10-31,18.0,8.2,12.9
3591,2022-11-01,18.6,13.2,14.9
3592,2022-11-02,19.6,10.6,14.8
3593,2022-11-03,17.9,9.3,12.8
3594,2022-11-04,20.3,9.1,14.3
3595,2022-11-05,22.8,15.0,18.2
3596,2022-11-06,23.0,17.4,19.4
3597,2022-11-07,23.7,13.3,19.1
3598,2022-11-08,13.4,7.7,10.3
3599,2022-11-09,10.6,4.1,7.3
3600,2022-11-10,17.8,5.3,10.9
3601,2022-11-11,19.3,12.5,16.2
3602,2022-11-12,19.8,14.4,18.1
3603,2022-11-13,14.7,6.1,10.5
3604,2022-11-14,7.4,2.3,4.9
3605,2022-11-15,7.2,1.1,4.5
3606,2022-11-16,10.6,5.9,7.9
3607,2022-11-17,7.1,1.7,4.1
3608,2022-11-18,6.0,-0.2,2.5
3609,2022-11-19,4.0,-1.9,1.1
3610,2022-11-20,2.2,-1.7,0.2
3611,2022-11-21,3.8,-3.7,-0.1
3612,2022-11-22,9.1,-1.3,3.6
3613,2022-11-23,11.5,-0.7,4.4
3614,2022-11-24,10.8,-0.5,4.6
3615,2022-11-25,10.3,3.9,6.5
3616,2022-11-26,12.0,2.8,6.5
3617,2022-11-27,13.6,4.1,8.2
3618,2022-11-28,12.2,4.7,9.2
3619,2022-11-29,6.9,-0.4,3.2
3620,2022-11-30,12.9,1.9,7.6
3621,2022-12-01,6.0,-0.4,3.0
3622,2022-12-02,5.6,-2.8,1.3
3623,2022-12-03,12.5,2.2,8.9
3624,2022-12-04,6.4,-0.4,3.3
3625,2022-12-05,7.2,-1.7,2.5
3626,2022-12-06,11.8,3.5,8.8
3627,2022-12-07,13.9,11.4,12.4
3628,2022-12-08,11.0,5.5,8.9
3629,2022-12-09,6.9,0.9,3.5
3630,2022-12-10,4.5,-0.7,1.8
3631,2022-12-11,6.2,2.2,3.4
3632,2022-12-12,3.6,-2.3,0.9
3633,2022-12-13,4.1,-3.7,-0.7
3634,2022-12-14,4.2,-2.4,-0.0
3635,2022-12-15,4.9,-1.4,2.0
3636,2022-12-16,6.4,2.6,4.9
3637,2022-12-17,6.1,-0.4,2.8
3638,2022-12-18,3.5,-2.6,0.1
3639,2022-12-19,3.2,-2.2,-0.2
3640,2022-12-20,3.6,-3.0,-0.3
3641,2022-12-21,3.3,-4.0,-0.8
3642,2022-12-22,9.0,-1.7,2.9
3643,2022-12-23,12.9,-10.0,4.0
3644,2022-12-24,-8.6,-13.4,-10.8
3645,2022-12-25,-2.3,-9.8,-6.2
3646,2022-12-26,-1.6,-8.4,-5.0
3647,2022-12-27,1.9,-4.8,-2.3
3648,2022-12-28,6.9,-4.0,0.6
3649,2022-12-29,8.5,-2.3,1.7
3650,2022-12-30,12.7,0.3,5.2
3651,2022-12-31,11.2,2.3,7.3
3652,2023-01-01,11.8,4.5,8.6
3653,2023-01-02,13.1,2.2,7.4
3654,2023-01-03,12.7,8.0,9.9
3655,2023-01-04,17.6,11.6,13.4
3656,2023-01-05,11.8,6.9,9.8
3657,2023-01-06,8.2,2.7,6.0
3658,2023-01-07,7.4,-0.2,2.9
3659,2023-01-08,4.4,-2.6,0.7
3660,2023-01-09,6.7,-0.4,2.3
3661,2023-01-10,5.5,-1.9,1.7
3662,2023-01-11,3.6,-1.3,0.8
3663,2023-01-12,10.2,-1.2,5.0
3664,2023-01-13,11.3,2.7,9.0
3665,2023-01-14,2.2,0.2,1.2
3666,2023-01-15,4.5,-1.4,0.8
3667,2023-01-16,7.5,-1.9,1.3
3668,2023-01-17,6.4,-2.7,1.8
3669,2023-01-18,10.6,3.1,6.2
3670,2023-01-19,5.1,0.4,3.2
3671,2023-01-20,7.9,3.4,5.3
3672,2023-01-21,5.3,-0.5,2.8
3673,2023-01-22,5.8,-1.4,2.2
3674,2023-01-23,4.6,0.2,2.6
3675,2023-01-24,7.4,-1.2,1.9
3676,2023-01-25,10.6,-1.9,2.3
3677,2023-01-26,11.2,2.0,6.7
3678,2023-01-27,5.2,-2.5,1.3
3679,2023-01-28,10.3,-1.8,3.3
3680,2023-01-29,10.2,-0.2,4.7
3681,2023-01-30,11.5,1.4,6.0
3682,2023-01-31,5.1,1.2,3.3
3683,2023-02-01,2.7,-3.3,-0.1
3684,2023-02-02,3.7,-3.7,-0.1
3685,2023-02-03,-0.4,-10.7,-4.3
3686,2023-02-04,-4.9,-14.8,-9.6
3687,2023-02-05,8.3,-4.7,1.1
3688,2023-02-06,9.2,-2.3,3.2
3689,2023-02-07,4.7,-4.0,0.6
3690,2023-02-08,10.6,0.4,4.3
3691,2023-02-09,9.6,-0.8,4.7
3692,2023-02-10,13.3,4.6,10.2
3693,2023-02-11,7.0,0.1,3.5
3694,2023-02-12,6.9,-1.3,2.3
3695,2023-02-13,12.5,1.5,5.9
3696,2023-02-14,11.0,1.8,5.7
3697,2023-02-15,16.6,2.2,9.2
3698,2023-02-16,18.0,6.9,11.7
3699,2023-02-17,15.0,0.3,10.0
3700,2023-02-18,5.8,-2.3,1.5
3701,2023-02-19,8.9,-0.8,3.9
3702,2023-02-20,15.2,5.0,8.4
3703,2023-02-21,9.0,1.9,4.8
3704,2023-02-22,6.3,-1.4,2.3
3705,2023-02-23,6.5,3.2,4.4
3706,2023-02-24,6.2,-2.1,3.9
3707,2023-02-25,-0.7,-4.5,-2.7
3708,2023-02-26,7.6,-4.1,1.2
3709,2023-02-27,5.1,-2.8,1.0
3710,2023-02-28,2.3,-1.8,1.0
